"","Request.id","Pickup.point","Driver.id","Status","Request.timestamp","Drop.timestamp","Request.date","Request.day","Request.time","Request.hour","Drop.time","Drop.hour","Approx.travel.time","Request.time_slot"
"5880",4918,"Airport",NA,"No Cars Available",2016-07-14 18:14:00,NA,"2016/07/14","Thursday","18:14",18,NA,NA,NA,"Late afternoon"
"5881",4923,"Airport",NA,"No Cars Available",2016-07-14 18:15:00,NA,"2016/07/14","Thursday","18:15",18,NA,NA,NA,"Late afternoon"
"5882",4916,"Airport",NA,"No Cars Available",2016-07-14 18:15:00,NA,"2016/07/14","Thursday","18:15",18,NA,NA,NA,"Late afternoon"
"5883",4924,"Airport",NA,"No Cars Available",2016-07-14 18:15:00,NA,"2016/07/14","Thursday","18:15",18,NA,NA,NA,"Late afternoon"
"5884",4920,"Airport",NA,"No Cars Available",2016-07-14 18:15:00,NA,"2016/07/14","Thursday","18:15",18,NA,NA,NA,"Late afternoon"
"5885",4922,"Airport",NA,"No Cars Available",2016-07-14 18:16:00,NA,"2016/07/14","Thursday","18:16",18,NA,NA,NA,"Late afternoon"
"5886",4927,"Airport",NA,"No Cars Available",2016-07-14 18:16:00,NA,"2016/07/14","Thursday","18:16",18,NA,NA,NA,"Late afternoon"
"5887",4925,"Airport",NA,"No Cars Available",2016-07-14 18:17:00,NA,"2016/07/14","Thursday","18:17",18,NA,NA,NA,"Late afternoon"
"5888",4934,"Airport",NA,"No Cars Available",2016-07-14 18:17:00,NA,"2016/07/14","Thursday","18:17",18,NA,NA,NA,"Late afternoon"
"5889",4930,"Airport",NA,"No Cars Available",2016-07-14 18:22:00,NA,"2016/07/14","Thursday","18:22",18,NA,NA,NA,"Late afternoon"
"5890",4935,"Airport",NA,"No Cars Available",2016-07-14 18:22:00,NA,"2016/07/14","Thursday","18:22",18,NA,NA,NA,"Late afternoon"
"5891",4946,"Airport",NA,"No Cars Available",2016-07-14 18:25:00,NA,"2016/07/14","Thursday","18:25",18,NA,NA,NA,"Late afternoon"
"5892",4942,"Airport",NA,"No Cars Available",2016-07-14 18:26:00,NA,"2016/07/14","Thursday","18:26",18,NA,NA,NA,"Late afternoon"
"5893",4939,"Airport",NA,"No Cars Available",2016-07-14 18:28:00,NA,"2016/07/14","Thursday","18:28",18,NA,NA,NA,"Late afternoon"
"5894",4945,"Airport",NA,"No Cars Available",2016-07-14 18:29:00,NA,"2016/07/14","Thursday","18:29",18,NA,NA,NA,"Late afternoon"
"5895",4952,"Airport",NA,"No Cars Available",2016-07-14 18:29:00,NA,"2016/07/14","Thursday","18:29",18,NA,NA,NA,"Late afternoon"
"5896",4956,"Airport",NA,"No Cars Available",2016-07-14 18:30:00,NA,"2016/07/14","Thursday","18:30",18,NA,NA,NA,"Late afternoon"
"5897",4947,"Airport",NA,"No Cars Available",2016-07-14 18:30:00,NA,"2016/07/14","Thursday","18:30",18,NA,NA,NA,"Late afternoon"
"5898",4955,"Airport",NA,"No Cars Available",2016-07-14 18:31:00,NA,"2016/07/14","Thursday","18:31",18,NA,NA,NA,"Late afternoon"
"5899",4959,"Airport",NA,"No Cars Available",2016-07-14 18:32:00,NA,"2016/07/14","Thursday","18:32",18,NA,NA,NA,"Late afternoon"
"5900",4962,"Airport",NA,"No Cars Available",2016-07-14 18:33:00,NA,"2016/07/14","Thursday","18:33",18,NA,NA,NA,"Late afternoon"
"5901",4961,"Airport",NA,"No Cars Available",2016-07-14 18:34:00,NA,"2016/07/14","Thursday","18:34",18,NA,NA,NA,"Late afternoon"
"5902",4957,"Airport",NA,"No Cars Available",2016-07-14 18:34:00,NA,"2016/07/14","Thursday","18:34",18,NA,NA,NA,"Late afternoon"
"5903",4960,"Airport",NA,"No Cars Available",2016-07-14 18:36:00,NA,"2016/07/14","Thursday","18:36",18,NA,NA,NA,"Late afternoon"
"5904",4953,"Airport",NA,"No Cars Available",2016-07-14 18:36:00,NA,"2016/07/14","Thursday","18:36",18,NA,NA,NA,"Late afternoon"
"5905",4951,"Airport",NA,"No Cars Available",2016-07-14 18:36:00,NA,"2016/07/14","Thursday","18:36",18,NA,NA,NA,"Late afternoon"
"5906",4967,"Airport",NA,"No Cars Available",2016-07-14 18:36:00,NA,"2016/07/14","Thursday","18:36",18,NA,NA,NA,"Late afternoon"
"5907",4954,"Airport",NA,"No Cars Available",2016-07-14 18:37:00,NA,"2016/07/14","Thursday","18:37",18,NA,NA,NA,"Late afternoon"
"5908",4965,"Airport",NA,"No Cars Available",2016-07-14 18:38:00,NA,"2016/07/14","Thursday","18:38",18,NA,NA,NA,"Late afternoon"
"5909",4972,"Airport",NA,"No Cars Available",2016-07-14 18:44:00,NA,"2016/07/14","Thursday","18:44",18,NA,NA,NA,"Late afternoon"
"5910",4983,"City",NA,"No Cars Available",2016-07-14 18:44:00,NA,"2016/07/14","Thursday","18:44",18,NA,NA,NA,"Late afternoon"
"5911",4989,"Airport",NA,"No Cars Available",2016-07-14 18:45:00,NA,"2016/07/14","Thursday","18:45",18,NA,NA,NA,"Late afternoon"
"5912",4973,"Airport",NA,"No Cars Available",2016-07-14 18:45:00,NA,"2016/07/14","Thursday","18:45",18,NA,NA,NA,"Late afternoon"
"5913",4980,"Airport",NA,"No Cars Available",2016-07-14 18:47:00,NA,"2016/07/14","Thursday","18:47",18,NA,NA,NA,"Late afternoon"
"5914",4982,"Airport",NA,"No Cars Available",2016-07-14 18:47:00,NA,"2016/07/14","Thursday","18:47",18,NA,NA,NA,"Late afternoon"
"5915",4970,"Airport",NA,"No Cars Available",2016-07-14 18:47:00,NA,"2016/07/14","Thursday","18:47",18,NA,NA,NA,"Late afternoon"
"5916",4984,"Airport",NA,"No Cars Available",2016-07-14 18:48:00,NA,"2016/07/14","Thursday","18:48",18,NA,NA,NA,"Late afternoon"
"5917",4990,"Airport",NA,"No Cars Available",2016-07-14 18:48:00,NA,"2016/07/14","Thursday","18:48",18,NA,NA,NA,"Late afternoon"
"5918",4985,"Airport",NA,"No Cars Available",2016-07-14 18:48:00,NA,"2016/07/14","Thursday","18:48",18,NA,NA,NA,"Late afternoon"
"5919",4992,"Airport",NA,"No Cars Available",2016-07-14 18:48:00,NA,"2016/07/14","Thursday","18:48",18,NA,NA,NA,"Late afternoon"
"5920",4991,"Airport",NA,"No Cars Available",2016-07-14 18:49:00,NA,"2016/07/14","Thursday","18:49",18,NA,NA,NA,"Late afternoon"
"5921",4979,"Airport",NA,"No Cars Available",2016-07-14 18:49:00,NA,"2016/07/14","Thursday","18:49",18,NA,NA,NA,"Late afternoon"
"5922",4994,"Airport",NA,"No Cars Available",2016-07-14 18:52:00,NA,"2016/07/14","Thursday","18:52",18,NA,NA,NA,"Late afternoon"
"5923",4993,"Airport",NA,"No Cars Available",2016-07-14 18:53:00,NA,"2016/07/14","Thursday","18:53",18,NA,NA,NA,"Late afternoon"
"5924",4988,"Airport",NA,"No Cars Available",2016-07-14 18:53:00,NA,"2016/07/14","Thursday","18:53",18,NA,NA,NA,"Late afternoon"
"5925",4995,"Airport",NA,"No Cars Available",2016-07-14 18:55:00,NA,"2016/07/14","Thursday","18:55",18,NA,NA,NA,"Late afternoon"
"5926",5000,"Airport",NA,"No Cars Available",2016-07-14 18:56:00,NA,"2016/07/14","Thursday","18:56",18,NA,NA,NA,"Late afternoon"
"5927",5002,"Airport",NA,"No Cars Available",2016-07-14 18:56:00,NA,"2016/07/14","Thursday","18:56",18,NA,NA,NA,"Late afternoon"
"5928",5004,"Airport",NA,"No Cars Available",2016-07-14 18:57:00,NA,"2016/07/14","Thursday","18:57",18,NA,NA,NA,"Late afternoon"
"5929",5006,"Airport",NA,"No Cars Available",2016-07-14 18:57:00,NA,"2016/07/14","Thursday","18:57",18,NA,NA,NA,"Late afternoon"
"5930",5007,"Airport",NA,"No Cars Available",2016-07-14 18:58:00,NA,"2016/07/14","Thursday","18:58",18,NA,NA,NA,"Late afternoon"
"5931",5003,"Airport",NA,"No Cars Available",2016-07-14 18:58:00,NA,"2016/07/14","Thursday","18:58",18,NA,NA,NA,"Late afternoon"
"5932",5009,"Airport",NA,"No Cars Available",2016-07-14 19:00:00,NA,"2016/07/14","Thursday","19:00",19,NA,NA,NA,"Early evening"
"5933",4999,"Airport",NA,"No Cars Available",2016-07-14 19:01:00,NA,"2016/07/14","Thursday","19:01",19,NA,NA,NA,"Early evening"
"5934",5008,"Airport",NA,"No Cars Available",2016-07-14 19:02:00,NA,"2016/07/14","Thursday","19:02",19,NA,NA,NA,"Early evening"
"5935",5011,"Airport",NA,"No Cars Available",2016-07-14 19:02:00,NA,"2016/07/14","Thursday","19:02",19,NA,NA,NA,"Early evening"
"5936",5014,"City",NA,"No Cars Available",2016-07-14 19:02:00,NA,"2016/07/14","Thursday","19:02",19,NA,NA,NA,"Early evening"
"5937",5015,"Airport",NA,"No Cars Available",2016-07-14 19:04:00,NA,"2016/07/14","Thursday","19:04",19,NA,NA,NA,"Early evening"
"5938",5005,"Airport",NA,"No Cars Available",2016-07-14 19:04:00,NA,"2016/07/14","Thursday","19:04",19,NA,NA,NA,"Early evening"
"5939",5010,"Airport",NA,"No Cars Available",2016-07-14 19:05:00,NA,"2016/07/14","Thursday","19:05",19,NA,NA,NA,"Early evening"
"5940",5026,"Airport",NA,"No Cars Available",2016-07-14 19:05:00,NA,"2016/07/14","Thursday","19:05",19,NA,NA,NA,"Early evening"
"5941",5022,"Airport",NA,"No Cars Available",2016-07-14 19:06:00,NA,"2016/07/14","Thursday","19:06",19,NA,NA,NA,"Early evening"
"5942",5016,"Airport",NA,"No Cars Available",2016-07-14 19:06:00,NA,"2016/07/14","Thursday","19:06",19,NA,NA,NA,"Early evening"
"5943",5021,"Airport",NA,"No Cars Available",2016-07-14 19:06:00,NA,"2016/07/14","Thursday","19:06",19,NA,NA,NA,"Early evening"
"5944",5020,"Airport",NA,"No Cars Available",2016-07-14 19:08:00,NA,"2016/07/14","Thursday","19:08",19,NA,NA,NA,"Early evening"
"5945",5018,"Airport",NA,"No Cars Available",2016-07-14 19:09:00,NA,"2016/07/14","Thursday","19:09",19,NA,NA,NA,"Early evening"
"5946",5037,"Airport",NA,"No Cars Available",2016-07-14 19:10:00,NA,"2016/07/14","Thursday","19:10",19,NA,NA,NA,"Early evening"
"5947",5027,"Airport",NA,"No Cars Available",2016-07-14 19:10:00,NA,"2016/07/14","Thursday","19:10",19,NA,NA,NA,"Early evening"
"5948",5030,"Airport",NA,"No Cars Available",2016-07-14 19:11:00,NA,"2016/07/14","Thursday","19:11",19,NA,NA,NA,"Early evening"
"5949",5034,"Airport",NA,"No Cars Available",2016-07-14 19:12:00,NA,"2016/07/14","Thursday","19:12",19,NA,NA,NA,"Early evening"
"5950",5028,"Airport",NA,"No Cars Available",2016-07-14 19:13:00,NA,"2016/07/14","Thursday","19:13",19,NA,NA,NA,"Early evening"
"5951",5036,"Airport",NA,"No Cars Available",2016-07-14 19:17:00,NA,"2016/07/14","Thursday","19:17",19,NA,NA,NA,"Early evening"
"5952",5048,"Airport",NA,"No Cars Available",2016-07-14 19:18:00,NA,"2016/07/14","Thursday","19:18",19,NA,NA,NA,"Early evening"
"5953",5035,"Airport",NA,"No Cars Available",2016-07-14 19:18:00,NA,"2016/07/14","Thursday","19:18",19,NA,NA,NA,"Early evening"
"5954",5040,"Airport",NA,"No Cars Available",2016-07-14 19:20:00,NA,"2016/07/14","Thursday","19:20",19,NA,NA,NA,"Early evening"
"5955",5043,"Airport",NA,"No Cars Available",2016-07-14 19:20:00,NA,"2016/07/14","Thursday","19:20",19,NA,NA,NA,"Early evening"
"5956",5059,"Airport",NA,"No Cars Available",2016-07-14 19:21:00,NA,"2016/07/14","Thursday","19:21",19,NA,NA,NA,"Early evening"
"5957",5047,"Airport",NA,"No Cars Available",2016-07-14 19:22:00,NA,"2016/07/14","Thursday","19:22",19,NA,NA,NA,"Early evening"
"5958",5045,"Airport",NA,"No Cars Available",2016-07-14 19:22:00,NA,"2016/07/14","Thursday","19:22",19,NA,NA,NA,"Early evening"
"5959",5055,"Airport",NA,"No Cars Available",2016-07-14 19:24:00,NA,"2016/07/14","Thursday","19:24",19,NA,NA,NA,"Early evening"
"5960",5044,"Airport",NA,"No Cars Available",2016-07-14 19:24:00,NA,"2016/07/14","Thursday","19:24",19,NA,NA,NA,"Early evening"
"5961",5062,"Airport",NA,"No Cars Available",2016-07-14 19:24:00,NA,"2016/07/14","Thursday","19:24",19,NA,NA,NA,"Early evening"
"5962",5057,"Airport",NA,"No Cars Available",2016-07-14 19:24:00,NA,"2016/07/14","Thursday","19:24",19,NA,NA,NA,"Early evening"
"5963",5049,"Airport",NA,"No Cars Available",2016-07-14 19:25:00,NA,"2016/07/14","Thursday","19:25",19,NA,NA,NA,"Early evening"
"5964",5054,"Airport",NA,"No Cars Available",2016-07-14 19:26:00,NA,"2016/07/14","Thursday","19:26",19,NA,NA,NA,"Early evening"
"5965",5052,"Airport",NA,"No Cars Available",2016-07-14 19:26:00,NA,"2016/07/14","Thursday","19:26",19,NA,NA,NA,"Early evening"
"5966",5046,"Airport",NA,"No Cars Available",2016-07-14 19:27:00,NA,"2016/07/14","Thursday","19:27",19,NA,NA,NA,"Early evening"
"5967",5058,"Airport",NA,"No Cars Available",2016-07-14 19:27:00,NA,"2016/07/14","Thursday","19:27",19,NA,NA,NA,"Early evening"
"5968",5053,"Airport",NA,"No Cars Available",2016-07-14 19:28:00,NA,"2016/07/14","Thursday","19:28",19,NA,NA,NA,"Early evening"
"5969",5063,"Airport",NA,"No Cars Available",2016-07-14 19:29:00,NA,"2016/07/14","Thursday","19:29",19,NA,NA,NA,"Early evening"
"5970",5068,"Airport",NA,"No Cars Available",2016-07-14 19:30:00,NA,"2016/07/14","Thursday","19:30",19,NA,NA,NA,"Early evening"
"5971",5065,"Airport",NA,"No Cars Available",2016-07-14 19:31:00,NA,"2016/07/14","Thursday","19:31",19,NA,NA,NA,"Early evening"
"5972",5069,"Airport",NA,"No Cars Available",2016-07-14 19:33:00,NA,"2016/07/14","Thursday","19:33",19,NA,NA,NA,"Early evening"
"5973",5067,"Airport",NA,"No Cars Available",2016-07-14 19:34:00,NA,"2016/07/14","Thursday","19:34",19,NA,NA,NA,"Early evening"
"5974",5074,"Airport",NA,"No Cars Available",2016-07-14 19:36:00,NA,"2016/07/14","Thursday","19:36",19,NA,NA,NA,"Early evening"
"5975",5073,"Airport",NA,"No Cars Available",2016-07-14 19:36:00,NA,"2016/07/14","Thursday","19:36",19,NA,NA,NA,"Early evening"
"5976",5072,"Airport",NA,"No Cars Available",2016-07-14 19:38:00,NA,"2016/07/14","Thursday","19:38",19,NA,NA,NA,"Early evening"
"5977",5078,"Airport",NA,"No Cars Available",2016-07-14 19:39:00,NA,"2016/07/14","Thursday","19:39",19,NA,NA,NA,"Early evening"
"5978",5083,"Airport",NA,"No Cars Available",2016-07-14 19:41:00,NA,"2016/07/14","Thursday","19:41",19,NA,NA,NA,"Early evening"
"5979",5080,"Airport",NA,"No Cars Available",2016-07-14 19:44:00,NA,"2016/07/14","Thursday","19:44",19,NA,NA,NA,"Early evening"
"5980",5085,"Airport",NA,"No Cars Available",2016-07-14 19:44:00,NA,"2016/07/14","Thursday","19:44",19,NA,NA,NA,"Early evening"
"5981",5077,"Airport",NA,"No Cars Available",2016-07-14 19:45:00,NA,"2016/07/14","Thursday","19:45",19,NA,NA,NA,"Early evening"
"5982",5084,"Airport",NA,"No Cars Available",2016-07-14 19:46:00,NA,"2016/07/14","Thursday","19:46",19,NA,NA,NA,"Early evening"
"5983",5090,"Airport",NA,"No Cars Available",2016-07-14 19:47:00,NA,"2016/07/14","Thursday","19:47",19,NA,NA,NA,"Early evening"
"5984",5092,"Airport",NA,"No Cars Available",2016-07-14 19:47:00,NA,"2016/07/14","Thursday","19:47",19,NA,NA,NA,"Early evening"
"5985",5082,"Airport",NA,"No Cars Available",2016-07-14 19:49:00,NA,"2016/07/14","Thursday","19:49",19,NA,NA,NA,"Early evening"
"5986",5091,"Airport",NA,"No Cars Available",2016-07-14 19:49:00,NA,"2016/07/14","Thursday","19:49",19,NA,NA,NA,"Early evening"
"5987",5087,"Airport",NA,"No Cars Available",2016-07-14 19:50:00,NA,"2016/07/14","Thursday","19:50",19,NA,NA,NA,"Early evening"
"5988",5093,"Airport",NA,"No Cars Available",2016-07-14 19:52:00,NA,"2016/07/14","Thursday","19:52",19,NA,NA,NA,"Early evening"
"5989",5081,"Airport",NA,"No Cars Available",2016-07-14 19:52:00,NA,"2016/07/14","Thursday","19:52",19,NA,NA,NA,"Early evening"
"5990",5102,"Airport",NA,"No Cars Available",2016-07-14 19:53:00,NA,"2016/07/14","Thursday","19:53",19,NA,NA,NA,"Early evening"
"5991",5114,"Airport",NA,"No Cars Available",2016-07-14 19:54:00,NA,"2016/07/14","Thursday","19:54",19,NA,NA,NA,"Early evening"
"5992",5094,"Airport",NA,"No Cars Available",2016-07-14 19:54:00,NA,"2016/07/14","Thursday","19:54",19,NA,NA,NA,"Early evening"
"5993",5103,"Airport",NA,"No Cars Available",2016-07-14 19:56:00,NA,"2016/07/14","Thursday","19:56",19,NA,NA,NA,"Early evening"
"5994",5101,"City",NA,"No Cars Available",2016-07-14 19:56:00,NA,"2016/07/14","Thursday","19:56",19,NA,NA,NA,"Early evening"
"5995",5107,"City",NA,"No Cars Available",2016-07-14 19:57:00,NA,"2016/07/14","Thursday","19:57",19,NA,NA,NA,"Early evening"
"5996",5119,"Airport",NA,"No Cars Available",2016-07-14 19:57:00,NA,"2016/07/14","Thursday","19:57",19,NA,NA,NA,"Early evening"
"5997",5104,"Airport",NA,"No Cars Available",2016-07-14 19:58:00,NA,"2016/07/14","Thursday","19:58",19,NA,NA,NA,"Early evening"
"5998",5109,"Airport",NA,"No Cars Available",2016-07-14 19:59:00,NA,"2016/07/14","Thursday","19:59",19,NA,NA,NA,"Early evening"
"5999",5112,"Airport",NA,"No Cars Available",2016-07-14 19:59:00,NA,"2016/07/14","Thursday","19:59",19,NA,NA,NA,"Early evening"
"6000",5117,"Airport",NA,"No Cars Available",2016-07-14 19:59:00,NA,"2016/07/14","Thursday","19:59",19,NA,NA,NA,"Early evening"
"6001",5099,"Airport",NA,"No Cars Available",2016-07-14 19:59:00,NA,"2016/07/14","Thursday","19:59",19,NA,NA,NA,"Early evening"
"6002",5118,"City",NA,"No Cars Available",2016-07-14 20:00:00,NA,"2016/07/14","Thursday","20:00",20,NA,NA,NA,"Early evening"
"6003",5106,"Airport",NA,"No Cars Available",2016-07-14 20:00:00,NA,"2016/07/14","Thursday","20:00",20,NA,NA,NA,"Early evening"
"6004",5110,"Airport",NA,"No Cars Available",2016-07-14 20:02:00,NA,"2016/07/14","Thursday","20:02",20,NA,NA,NA,"Early evening"
"6005",5111,"Airport",NA,"No Cars Available",2016-07-14 20:03:00,NA,"2016/07/14","Thursday","20:03",20,NA,NA,NA,"Early evening"
"6006",5120,"Airport",NA,"No Cars Available",2016-07-14 20:04:00,NA,"2016/07/14","Thursday","20:04",20,NA,NA,NA,"Early evening"
"6007",5121,"Airport",NA,"No Cars Available",2016-07-14 20:06:00,NA,"2016/07/14","Thursday","20:06",20,NA,NA,NA,"Early evening"
"6008",5123,"Airport",NA,"No Cars Available",2016-07-14 20:06:00,NA,"2016/07/14","Thursday","20:06",20,NA,NA,NA,"Early evening"
"6009",5124,"Airport",NA,"No Cars Available",2016-07-14 20:07:00,NA,"2016/07/14","Thursday","20:07",20,NA,NA,NA,"Early evening"
"6010",5127,"Airport",NA,"No Cars Available",2016-07-14 20:08:00,NA,"2016/07/14","Thursday","20:08",20,NA,NA,NA,"Early evening"
"6011",5126,"Airport",NA,"No Cars Available",2016-07-14 20:09:00,NA,"2016/07/14","Thursday","20:09",20,NA,NA,NA,"Early evening"
"6012",5125,"Airport",NA,"No Cars Available",2016-07-14 20:09:00,NA,"2016/07/14","Thursday","20:09",20,NA,NA,NA,"Early evening"
"6013",5113,"City",NA,"No Cars Available",2016-07-14 20:09:00,NA,"2016/07/14","Thursday","20:09",20,NA,NA,NA,"Early evening"
"6014",5130,"Airport",NA,"No Cars Available",2016-07-14 20:10:00,NA,"2016/07/14","Thursday","20:10",20,NA,NA,NA,"Early evening"
"6015",5129,"Airport",NA,"No Cars Available",2016-07-14 20:10:00,NA,"2016/07/14","Thursday","20:10",20,NA,NA,NA,"Early evening"
"6016",5138,"Airport",NA,"No Cars Available",2016-07-14 20:12:00,NA,"2016/07/14","Thursday","20:12",20,NA,NA,NA,"Early evening"
"6017",5128,"Airport",NA,"No Cars Available",2016-07-14 20:12:00,NA,"2016/07/14","Thursday","20:12",20,NA,NA,NA,"Early evening"
"6018",5131,"City",NA,"No Cars Available",2016-07-14 20:13:00,NA,"2016/07/14","Thursday","20:13",20,NA,NA,NA,"Early evening"
"6019",5134,"Airport",NA,"No Cars Available",2016-07-14 20:13:00,NA,"2016/07/14","Thursday","20:13",20,NA,NA,NA,"Early evening"
"6020",5137,"Airport",NA,"No Cars Available",2016-07-14 20:13:00,NA,"2016/07/14","Thursday","20:13",20,NA,NA,NA,"Early evening"
"6021",5143,"Airport",NA,"No Cars Available",2016-07-14 20:14:00,NA,"2016/07/14","Thursday","20:14",20,NA,NA,NA,"Early evening"
"6022",5140,"Airport",NA,"No Cars Available",2016-07-14 20:14:00,NA,"2016/07/14","Thursday","20:14",20,NA,NA,NA,"Early evening"
"6023",5139,"Airport",NA,"No Cars Available",2016-07-14 20:15:00,NA,"2016/07/14","Thursday","20:15",20,NA,NA,NA,"Early evening"
"6024",5135,"Airport",NA,"No Cars Available",2016-07-14 20:16:00,NA,"2016/07/14","Thursday","20:16",20,NA,NA,NA,"Early evening"
"6025",5146,"Airport",NA,"No Cars Available",2016-07-14 20:16:00,NA,"2016/07/14","Thursday","20:16",20,NA,NA,NA,"Early evening"
"6026",5148,"Airport",NA,"No Cars Available",2016-07-14 20:18:00,NA,"2016/07/14","Thursday","20:18",20,NA,NA,NA,"Early evening"
"6027",5151,"Airport",NA,"No Cars Available",2016-07-14 20:19:00,NA,"2016/07/14","Thursday","20:19",20,NA,NA,NA,"Early evening"
"6028",5136,"Airport",NA,"No Cars Available",2016-07-14 20:20:00,NA,"2016/07/14","Thursday","20:20",20,NA,NA,NA,"Early evening"
"6029",5147,"Airport",NA,"No Cars Available",2016-07-14 20:21:00,NA,"2016/07/14","Thursday","20:21",20,NA,NA,NA,"Early evening"
"6030",5159,"Airport",NA,"No Cars Available",2016-07-14 20:22:00,NA,"2016/07/14","Thursday","20:22",20,NA,NA,NA,"Early evening"
"6031",5152,"Airport",NA,"No Cars Available",2016-07-14 20:23:00,NA,"2016/07/14","Thursday","20:23",20,NA,NA,NA,"Early evening"
"6032",5162,"Airport",NA,"No Cars Available",2016-07-14 20:24:00,NA,"2016/07/14","Thursday","20:24",20,NA,NA,NA,"Early evening"
"6033",5161,"Airport",NA,"No Cars Available",2016-07-14 20:24:00,NA,"2016/07/14","Thursday","20:24",20,NA,NA,NA,"Early evening"
"6034",5150,"Airport",NA,"No Cars Available",2016-07-14 20:26:00,NA,"2016/07/14","Thursday","20:26",20,NA,NA,NA,"Early evening"
"6035",5156,"Airport",NA,"No Cars Available",2016-07-14 20:26:00,NA,"2016/07/14","Thursday","20:26",20,NA,NA,NA,"Early evening"
"6036",5155,"Airport",NA,"No Cars Available",2016-07-14 20:26:00,NA,"2016/07/14","Thursday","20:26",20,NA,NA,NA,"Early evening"
"6037",5158,"Airport",NA,"No Cars Available",2016-07-14 20:27:00,NA,"2016/07/14","Thursday","20:27",20,NA,NA,NA,"Early evening"
"6038",5170,"Airport",NA,"No Cars Available",2016-07-14 20:29:00,NA,"2016/07/14","Thursday","20:29",20,NA,NA,NA,"Early evening"
"6039",5165,"Airport",NA,"No Cars Available",2016-07-14 20:30:00,NA,"2016/07/14","Thursday","20:30",20,NA,NA,NA,"Early evening"
"6040",5169,"Airport",NA,"No Cars Available",2016-07-14 20:31:00,NA,"2016/07/14","Thursday","20:31",20,NA,NA,NA,"Early evening"
"6041",5157,"Airport",NA,"No Cars Available",2016-07-14 20:31:00,NA,"2016/07/14","Thursday","20:31",20,NA,NA,NA,"Early evening"
"6042",5177,"Airport",NA,"No Cars Available",2016-07-14 20:33:00,NA,"2016/07/14","Thursday","20:33",20,NA,NA,NA,"Early evening"
"6043",5167,"Airport",NA,"No Cars Available",2016-07-14 20:33:00,NA,"2016/07/14","Thursday","20:33",20,NA,NA,NA,"Early evening"
"6044",5173,"Airport",NA,"No Cars Available",2016-07-14 20:33:00,NA,"2016/07/14","Thursday","20:33",20,NA,NA,NA,"Early evening"
"6045",5168,"Airport",NA,"No Cars Available",2016-07-14 20:33:00,NA,"2016/07/14","Thursday","20:33",20,NA,NA,NA,"Early evening"
"6046",5166,"Airport",NA,"No Cars Available",2016-07-14 20:34:00,NA,"2016/07/14","Thursday","20:34",20,NA,NA,NA,"Early evening"
"6047",5183,"Airport",NA,"No Cars Available",2016-07-14 20:34:00,NA,"2016/07/14","Thursday","20:34",20,NA,NA,NA,"Early evening"
